"Year","State","District","Village","pH","EC","P","K","Ca","Mg","S","Zn","B","Fe","Cu","Mn","C","Lon","Lat","soil_type"
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",7.06,0.28,9.3,87,1676,229,18.79,0.74,1,47.74,2.74,27.67,0.57,83.3449000003,18.7662000001,"Sandyl am"
2015,"Andhra Pradesh","Vizianagaram","D kiseela",5.94,0.09,4.22,277,667,130,8.72,0.64,0.39,58.42,2.76,95.15,0.43,83.3039,18.7666999998,"Black"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",4.98,0.09,5.4,60,897,158,2.52,0.36,0.31,112.94,2.9,15.82,0.45,83.3191999996,18.7666999998,"Sandy"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.05,0.05,9.24,54,237,47,8.03,0.61,0.44,102.82,1.92,6.79,0.39,83.3515999999,18.7669,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.8,0.13,26.47,110,837,177,8.83,1.06,0.52,164.37,3.1,30.29,0.46,83.3176000004,18.7669,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","G chekka",7.9,0.24,24.14,114,3438,438,21.15,0.78,0.66,96.6,3.54,28.54,0.7,83.2873999999,18.7670000001,"Black"
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",5.91,0.1,3.87,42,532,112,5.98,0.31,0.44,43.37,1.9,30.9,0.46,83.3468999999,18.7670000001,"Red"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.41,0.16,11.83,195,206,62,15.19,0.61,0.56,106.05,1.97,7.38,0.48,83.3512000004,18.7671000003,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","D kiseela",6.56,0.04,4.64,72,499,111,5.86,0.47,0.38,61.48,1.94,47.35,0.32,83.2894000004,18.7672000004,"White"
2015,"Andhra Pradesh","Vizianagaram","D kiseela",5.7,0.04,1.61,101,565,129,2.58,0.38,0.62,32.71,1.01,35.33,0.48,83.2908000002,18.7672000004,"Black"
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",6.72,0.19,5.08,84,1763,378,9.63,0.74,1.09,71.73,3.86,60.02,0.8,83.3428999998,18.7673999997,"L am"
2015,"Andhra Pradesh","Vizianagaram","G chekka",6.06,0.03,1.81,114,1098,328,1.42,0.31,0.28,17.67,1,29.4,0.24,83.2767000002,18.7674999998,"Red"
2016,"Andhra Pradesh","Srikakulam","Bennarai",5.08,0.052,1.447,91.5,444.5,70.55,1.174,0.8,0.48,27.38,0.5,45.26,0.171,83.773055556,18.7674999998,""
2016,"Andhra Pradesh","Srikakulam","Tumbali",6.1,0.068,1.241,220,450.75,100.75,2.726,0.98,0.4,24.88,0.7,56.92,0.578,83.7594444445,18.7674999998,""
2016,"Andhra Pradesh","Vizianagaram","Buduruwada",5.49,0.027,1.243,94.1,231.2,59.35,1.208,0.44,0.144,10.62,0.64,32.44,0.41,83.2636333329,18.7675611115,"?·Red sandy"
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",5.24,0.14,6.42,52,930,177,5.57,0.84,0.52,98.7,4.47,29.95,0.55,83.3448000002,18.7675999999,"Red"
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",5.17,0.14,6.74,46,844,162,5.37,0.89,0.91,105.95,4.41,30.51,0.6,83.3413999999,18.7675999999,"Sandyl am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.7,0.08,5.12,91,1429,275,5.94,0.88,0.4,96.44,3.02,106.32,0.47,83.3356999997,18.7675999999,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","D kiseela",5.61,0.04,1.52,110,643,146,2.11,0.37,0.31,19.6,0.78,27.25,0.38,83.2917000004,18.7678000002,"Black"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",6,0.05,2,157,2057,477,2.82,0.37,0.55,53.92,1.74,37.96,0.55,83.3153999997,18.7679000003,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.18,0.06,5.75,77,326,57,8.88,0.56,0.42,73.24,1.75,19.69,0.45,83.3512999996,18.7684,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",7.18,0.08,2.14,41,968,154,1.26,0.19,0.14,11.14,1,15.29,0.16,83.3410999996,18.7687000003,"Sandy"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",6.1,0.14,7.88,161,1651,288,12.68,0.68,0.93,114.02,3.98,90.2,0.7,83.3363999996,18.7687000003,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",4.85,0.14,4.61,75,347,59,7.13,0.96,0.39,110.72,3.2,11.38,0.5,83.3509,18.7688000004,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.36,0.04,5.63,89,768,119,2.92,0.38,0.44,108.5,2.71,37.09,0.39,83.3168999996,18.7688999996,"Sandy"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.86,0.05,7.99,244,1099,247,1.69,0.62,0.39,42.31,2.46,62.41,0.17,83.3175000003,18.7692,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",4.96,0.1,4.98,98,540,96,5.65,0.79,0.58,93.14,3.78,21.84,0.56,83.3579,18.7694000002,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.24,0.06,3.94,39,202,37,4.88,0.34,0.68,62.7,1.48,5.81,0.39,83.3606999996,18.7694000002,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.08,0.08,4.06,73,221,43,4.74,0.5,0.22,64.36,1.83,4.48,0.41,83.3507999999,18.7696000004,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",6.2,0.15,5.59,97,1851,206,9.72,0.36,0.39,68.1,2.66,35.72,0.5,83.3401000002,18.7696000004,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",6.5,0.08,4.06,144,2875,736,3.91,0.73,0.44,42.29,3.08,47.47,0.4,83.3400000001,18.7696999997,"Sandy L am"
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",5.06,0.026,3.359,51.562,96.953,34.997,1.281,0.26,0.102,10.88,0.1,4.18,0.1,84.5105555554,18.7697222219,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.14,0.09,6.79,335,741,130,13.55,1.23,0.67,103.67,4.76,77.24,0.7,83.3583999997,18.7698999999,"L am"
2016,"Andhra Pradesh","Vizianagaram","Kudama",7.87,0.174,59.32,149.4,1709.45,497.05,10.818,1.32,0.799,21.78,0.82,4.62,1.008,83.5482762779,18.7700777779,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.02,0.05,4.34,89,493,86,2.49,0.79,0.56,85.26,3.87,17.47,0.48,83.3593999999,18.7702000002,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",4.8,0.14,8.59,151,1808,408,4.37,0.96,0.47,88.45,3.12,84.51,0.48,83.3340999996,18.7702000002,"Sandy L am"
2016,"Andhra Pradesh","Srikakulam","Penkibhadra",5.07,0.062,2.098,72.7,128.3,44.65,1.118,0.58,0.388,11.96,0.3,4.3,0.269,84.4572222219,18.7702777781,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.24,0.08,3.48,29,854,167,11.75,0.77,0.62,137.7,4.04,34.85,0.66,83.3591999997,18.7703000003,"L am"
2015,"Andhra Pradesh","Vizianagaram","G chekka",7.75,0.24,11.86,97,2979,461,19.6,1.3,0.58,93.96,3.66,35.16,0.56,83.2802999998,18.7703000003,"Black"
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",5.85,0.15,7.31,35,902,162,7.52,0.64,0.72,70.35,3.54,32.41,0.53,83.3448000002,18.7704999997,"Sandyl am"
2015,"Andhra Pradesh","Vizianagaram","D kiseela",5.6,0.08,3.54,113,1264,191,5.16,0.67,0.43,108.15,3.56,77.35,0.58,83.3043999997,18.7705999998,"Black"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.7,0.09,3.18,113,1582,238,4.95,0.53,0.36,44.32,2.52,85.36,0.43,83.3172,18.7705999998,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.02,0.16,10.51,101,739,124,8.53,0.64,0.41,136.76,3.18,22.12,0.62,83.3419999997,18.7708,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.46,0.12,4.1,91,659,134,6.68,0.51,0.59,64.06,2.88,15.64,0.59,83.3601999999,18.7709000001,"L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.32,0.13,4.29,78,1704,284,9.68,0.91,0.64,98.25,4.7,37.74,0.61,83.3587,18.7711000004,"Sandy L am"
2016,"Andhra Pradesh","Vizianagaram","Kudama",8.03,0.074,3.222,130.3,1551.15,538,1.74,0.12,0.463,8.72,0.94,4.18,0.318,83.548328917,18.7713388891,"?·Sandy"
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",5.67,0.024,3.927,20.915,66.482,23.757,1.62,0.68,0.145,4.24,0.04,2.86,0.072,84.5058333331,18.7713888887,""
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.68,0.16,5.55,140,1543,244,11.01,0.7,0.58,85.62,3.24,137.24,0.47,83.3386000003,18.7713999998,"Sandy L am"
2016,"Andhra Pradesh","Vizianagaram","Kudama",7.42,0.407,28.011,124.75,2125.9,448.6,18.165,0.92,0.715,40.76,1.48,5.36,0.846,83.5483070833,18.7714277781,"?·Sandy"
2016,"Andhra Pradesh","Vizianagaram","Kudama",7.94,0.11,14.695,99.85,1766.75,613.2,3.968,0.68,0.734,7.98,0.92,7.18,0.699,83.5483619168,18.7715055559,"?·Sandy"
2016,"Andhra Pradesh","Vizianagaram","Kudama",7.93,0.269,56.494,145.15,1988.3,448.25,12.231,2.22,0.865,12.1,0.68,5.2,1.081,83.5492911665,18.7715888889,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.66,0.14,5.46,115,1405,283,10.44,0.81,0.91,70.09,4.72,35,0.72,83.3596000001,18.7716,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","D kiseela",7.32,0.15,14.83,508,1354,234,35.8,1.25,0.82,66.64,2.55,33.97,0.4,83.3075999997,18.7718000003,"Black"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.65,0.08,10.13,78,1080,217,5.49,0.7,0.44,127.62,3.02,68.52,0.51,83.3427999997,18.7718000003,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","D kiseela",5.64,0.03,1.57,114,595,157,2.5,0.4,0.27,23.74,0.91,46.1,0.43,83.2883,18.7721999998,"Sandy"
2016,"Andhra Pradesh","Vizianagaram","Kudama",8.25,0.162,32.319,171,2897.95,675.9,8.726,0.48,0.95,16.98,1.98,7.5,0.587,83.5493068893,18.7722361112,""
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",6.1,0.11,5.68,33,1092,193,6.44,0.46,0.44,72.78,3.26,30.65,0.5,83.3467999998,18.7725000002,"Sandyl am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",6.88,0.34,4.99,58,1330,303,28.17,0.66,0.46,36.18,2.98,49.4,0.58,83.3323000002,18.7725000002,"Sandy L am"
2016,"Andhra Pradesh","Vizianagaram","Kudama",8.14,0.138,64.818,411.85,1742.9,550.3,6.418,1.88,1.17,10.46,1.08,7.72,0.645,83.5492959167,18.7725111113,""
2015,"Andhra Pradesh","Vizianagaram","K re",6.56,0.24,8.26,90,2076,388,37.6,0.77,1.02,54.78,4.1,21.99,0.76,83.3486000001,18.7726000003,"Black"
2016,"Andhra Pradesh","Srikakulam","Gudangi",5.26,0.045,1.715,168.1,727.6,164,1.949,0.56,0.82,20.6,0.5,41.38,0.975,83.7811111109,18.7727777774,""
2015,"Andhra Pradesh","Vizianagaram","D kiseela",5.9,0.04,1.52,77,989,180,3.11,0.27,0.37,21.06,1.24,31.75,0.26,83.2922,18.7727999996,"Black"
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",5.85,0.12,6.02,35,981,178,8.67,0.48,0.56,74.55,3.24,33.8,0.52,83.3473000004,18.7728999997,"Sandyl am"
2015,"Andhra Pradesh","Vizianagaram","K re",7.01,0.44,5.67,68,2150,429,62.08,0.59,0.97,30.89,3.4,13.64,0.87,83.3494000001,18.7729999999,"Black"
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",4.98,0.051,12.306,36.358,77.079,20.267,1.02,0.84,0.152,11.24,0.08,2.72,0.163,84.507777778,18.7730555555,""
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.14,0.07,2.89,64,600,134,1.46,0.59,0.27,73.6,2.81,82.73,0.47,83.3181000001,18.7731,"Black"
2016,"Andhra Pradesh","Vizianagaram","Kudama",7.93,0.178,22.691,118.35,2001.9,732.7,5.813,0.44,0.723,17.98,1.5,7.08,0.553,83.5483028052,18.7731527776,"?·sandy"
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",6.46,0.062,6.265,35.081,167.519,40.74,1.704,0.92,0.112,2.3,0.14,1.96,0.159,84.5122222222,18.774166667,""
2015,"Andhra Pradesh","Vizianagaram","Mulaga",7.6,0.16,6.14,107,2416,341,9.46,0.5,0.56,35.66,2.8,29.54,0.54,83.3443999998,18.7742000003,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.5,0.22,4.7,128,1006,184,35.36,0.56,0.68,81.56,2.26,61.6,0.61,83.3363999996,18.7742000003,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",6.6,0.07,2.31,43,577,103,4.07,0.42,0.34,20.09,1.54,27.51,0.24,83.3542000002,18.7743999997,"Sandy L am"
2016,"Andhra Pradesh","Srikakulam","B ddapadu",4.55,0.102,3.708,27.65,80.2,22.4,5.684,1.3,0.29,33.74,0.1,12.94,0.283,84.4786111111,18.7744444442,""
2016,"Andhra Pradesh","Srikakulam","B ddapadu",5.51,0.018,2.013,22.05,270.5,59.55,0.938,0.52,0.27,12.68,0.52,6.88,0.171,84.4608333336,18.7744444442,""
2016,"Andhra Pradesh","Srikakulam","Tangini",6.08,0.475,7.4,90.113,1902.172,355.072,29.719,1.88,0.745,2.72,72.22,46.9,0.596,84.3356950001,18.7745685002,""
2016,"Andhra Pradesh","Vizianagaram","Kudama",7.77,0.187,51.035,142.4,1669.55,475.5,7.302,0.96,0.558,40.66,1.58,5.9,0.509,83.5493147782,18.7745749996,""
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.52,0.07,5.69,59,915,182,1.75,0.5,0.26,35.21,2.18,57.99,0.4,83.3213000002,18.7745999999,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","D kiseela",6.26,0.05,1.93,65,787,144,3.54,0.57,0.46,56.08,2.29,78.61,0.46,83.2894000004,18.7747,"Black"
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",5.7,0.019,7.942,30.245,85.701,21.866,1.694,0.94,0.109,5.94,0.06,1.88,0.053,84.5083333333,18.7747222223,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.19,0.14,6.06,38,872,151,11.79,0.79,0.66,122.67,3.07,35.89,0.7,83.3541000001,18.7749000002,"L am"
2016,"Andhra Pradesh","Srikakulam","Gudangi",5.64,0.027,1.225,133.35,780.4,127.4,0.955,0.44,0.22,19.82,0.66,21.58,0.418,83.7808333337,18.7750000003,""
2016,"Andhra Pradesh","Srikakulam","Tumbali",5.68,0.026,0.969,110.7,322.6,74.15,1.206,0.44,0.24,12.34,0.48,20.24,0.526,83.758333333,18.7750000003,""
2016,"Andhra Pradesh","Srikakulam","B ddapadu",5.5,0.053,9.555,37.45,119.9,24.9,3.117,1.24,0.233,9.74,0.14,6.38,0.157,84.4674999998,18.7752777775,""
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",5.29,0.019,2.365,26.144,54.304,19.337,3.453,0.18,0.194,5.82,0.08,4.14,0.053,84.5058333331,18.7752777775,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",6.8,0.1,3.91,29,1260,248,10.67,0.56,0.51,75.06,3.65,31.64,0.76,83.3558000003,18.7752999998,"L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",6.85,0.2,3.87,32,1306,211,21.19,0.5,0.58,40.21,3.27,27.49,0.77,83.3551000004,18.7752999998,"L am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.01,0.15,2.32,104,811,141,1.89,0.4,0.33,46.72,1.42,48.68,0.3,83.3410999996,18.7755,"Sandy L am"
2016,"Andhra Pradesh","Srikakulam","Metturu",5.55,0.125,3.66,234.75,1443.45,315.4,3.85,4.16,0.513,40.42,1.24,28.08,0.611,84.5044444445,18.7755555556,""
2016,"Andhra Pradesh","Srikakulam","Penkibhadra",4.63,0.185,6.35,96,216.25,63.25,5.35,2.16,0.42,40.34,0.44,5.58,0.522,84.4452777781,18.7755555556,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.8,0.08,2.76,27,773,137,8.55,0.51,0.44,70.97,2.78,36.03,0.56,83.3543000003,18.7756000001,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.71,0.06,4.2,50,739,118,3.65,0.3,0.35,49.07,2.18,72.28,0.39,83.3333999997,18.7756000001,"Sandy L am"
2016,"Andhra Pradesh","Srikakulam","Tangini",6.8,0.342,13.2,135.986,1430.701,217.449,0,1.04,0,1.76,53.64,17.78,0.788,84.3345749997,18.7756889997,""
2015,"Andhra Pradesh","Vizianagaram","D kiseela",5.87,0.05,1.82,82,420,103,8.35,0.22,0.59,16.93,0.56,35.96,0.36,83.2908000002,18.7758000004,"Sandy"
2016,"Andhra Pradesh","Srikakulam","Bennarai",5.17,0.098,1.536,85.65,504.1,85.55,2.069,0.66,0.44,26.58,0.7,27.36,0.812,83.773055556,18.7758333337,""
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",5.82,0.048,5.937,34.013,114.033,37.766,1.4,1.3,0.089,4.86,0.14,3.08,0.158,84.507777778,18.7758333337,""
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",6.6,0.03,9.302,48.041,106.669,26.061,0.626,1.52,0.091,4.8,0.26,3.34,0.101,84.5061111112,18.7758333337,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",4.95,0.07,3.23,28,564,92,3.21,0.67,0.47,119.86,3.61,24.91,0.6,83.3543999996,18.7758999996,"L am"
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",5.88,0.16,6.57,90,1662,352,10.39,0.84,0.84,72.07,4.53,27.56,0.74,83.3433000003,18.7758999996,"L am"
2015,"Andhra Pradesh","Vizianagaram","K re",5.4,0.15,9.53,98,674,91,15.16,0.84,0.68,108.86,2.86,41.38,0.51,83.3536000004,18.7758999996,"Black"
2016,"Andhra Pradesh","Vizianagaram","Kudama",7.6,0.126,12.867,221.05,2218.75,511.55,7.106,0.34,0.586,10.94,0.96,8.74,0.446,83.5493232776,18.775941667,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.32,0.08,3.89,22,845,126,6.31,0.8,0.8,110.76,4.26,14.03,0.73,83.3566000003,18.7759999997,"L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.54,0.14,4.14,38,900,169,10.81,0.51,0.73,100.28,3.52,32.44,0.68,83.3545999998,18.7761999999,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","K re",5.91,0.42,10.03,87,834,127,24.13,0.9,0.58,53.36,2.53,30.8,0.55,83.3537999998,18.7761999999,"Sandy"
2016,"Andhra Pradesh","Srikakulam","Bennarai",5.25,0.039,1.114,54.9,873.35,126.35,1.566,0.48,0.22,30.86,0.38,25.12,0.486,83.775,18.776388889,""
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.77,0.23,4.41,197,1641,396,12.57,0.54,0.36,70.63,2.37,55.58,0.32,83.3310999998,18.7764000002,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.28,0.19,3.24,41,1034,178,6.89,0.76,0.72,108.41,4.03,30.96,0.68,83.3545999998,18.7767999997,"L am"
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.15,0.09,5.95,38,704,112,4.59,0.64,0.44,97.93,3.54,27.51,0.53,83.3562999999,18.7767999997,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.3,0.03,2.07,111,1034,209,1.13,0.23,0.21,28.51,1.39,21.9,0.21,83.3174000002,18.7767999997,"Sandy L am"
2016,"Andhra Pradesh","Srikakulam","Penkibhadra",5.6,0.092,11.763,121.95,325.55,78.35,3.014,2.18,0.34,23.68,0.8,5.5,0.351,84.4430555552,18.7769444443,""
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",4.93,0.082,5.934,33.399,95.324,36.31,4.935,0.6,0.137,11.58,0.06,4.42,0.217,84.5119444441,18.7769444443,""
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",5.17,0.036,6.152,33.296,69.187,22.951,1.363,0.54,0.174,8.12,0.04,2.78,0.111,84.5066666665,18.7769444443,""
2016,"Andhra Pradesh","Vizianagaram","Kudama",7.9,0.142,15.828,227.6,2082.6,659.2,7.561,0.5,0.69,18.16,2,11.98,0.526,83.5493261393,18.777002778,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.12,0.07,4.66,76,188,38,9.79,0.52,0.43,85.71,1.74,10.95,0.44,83.3502000001,18.7771000001,"Sandy L am"
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",5.38,0.042,5.807,27.939,109.324,26.249,1.588,0.92,0.126,5.64,0.18,6.1,0.097,84.5102777782,18.7772222224,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.11,0.07,3.89,37,245,45,11.63,0.58,0.52,84.6,1.71,5.17,0.39,83.3511000003,18.7773000003,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",6.3,0.11,6.49,45,1093,192,5.19,0.62,0.65,56.43,3.49,32.98,0.53,83.3456000002,18.7774999996,"Sandyl am"
2016,"Andhra Pradesh","Srikakulam","Bennarai",5.47,0.04,1.25,77.45,702.05,142.25,1.679,0.9,0.42,37,1.76,17,0.514,83.7716666664,18.7774999996,""
2016,"Andhra Pradesh","Srikakulam","Tumbali",6.3,0.048,1.55,96.75,513.05,108.1,1.163,0.62,0.24,10.94,0.5,19.66,0.449,83.7574999996,18.7774999996,""
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",6.17,0.025,7.189,47.233,146.545,42.736,1.689,1.6,0.165,15,0.06,3,0.159,84.5052777778,18.7777777777,""
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",6.43,0.033,20.486,50.148,133.408,48.165,1.161,1.32,0.115,4.46,0.32,2.14,0.095,84.5080555552,18.7777777777,""
2015,"Andhra Pradesh","Vizianagaram","Kavitibadra",5.96,0.13,7.14,40,903,157,7.43,0.64,1.25,66.08,3.33,30.14,0.53,83.3442000004,18.7778,"Red"
2015,"Andhra Pradesh","Vizianagaram","D kiseela",5.23,0.02,2.47,63,78,10,1.38,0.23,0.13,11.18,0.3,24.68,0.22,83.2883,18.7781000003,"Sandy"
2016,"Andhra Pradesh","Vizianagaram","Kudama",7.24,0.132,36.218,178.45,1318.1,486.3,5.275,0.46,0.589,37.14,1.42,7.1,0.604,83.5493327502,18.778161111,""
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",6.33,0.037,7.506,38.873,154.498,41.901,1.864,1.26,0.146,3.88,0.12,8.8,0.213,84.5080555552,18.778333333,""
2016,"Andhra Pradesh","Vizianagaram","Kudama",8.23,0.174,49.883,164.6,2196.1,706.1,6.845,0.76,0.974,14.6,1.42,4.72,0.662,83.5483109999,18.7785444444,"?·Black l am"
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",6,0.075,3.157,56.069,78.933,21.618,2.144,0.62,0.179,4.94,0.1,4.36,0.116,84.5052777778,18.7786111111,""
2016,"Andhra Pradesh","Vizianagaram","Kudama",7.74,0.738,61.988,179.25,1913.2,663.15,25.489,0.66,1.474,13.8,0.84,9.94,1.272,83.5484355281,18.7786333334,"?·Sandy"
2016,"Andhra Pradesh","Srikakulam","B ddapadu",5.67,0.062,8.641,25.6,93.1,28,2.323,0.44,0.287,12.1,0.1,3.68,0.116,84.4747222223,18.7788888892,""
2016,"Andhra Pradesh","Srikakulam","B ddapadu",4.5,0.085,17.755,37.45,45,19.4,2.355,0.5,0.24,6.8,0.18,11.88,0.106,84.4641666663,18.7788888892,""
2016,"Andhra Pradesh","Srikakulam","Tumbali",5.51,0.055,1.731,203.1,571.7,95.9,4.367,0.52,0.54,23.1,0.64,26.72,0.701,83.7586111111,18.7788888892,""
2015,"Andhra Pradesh","Vizianagaram","Mulaga",6.58,0.1,2.44,65,1354,239,4.72,0.6,0.32,41.02,2.46,96.1,0.44,83.3432000002,18.7789000003,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","Mulaga",4.77,0.06,3.27,19,337,52,0.78,0.35,0.27,65.35,2.08,7.22,0.35,83.3270999997,18.7789000003,"Sandy L am"
2016,"Andhra Pradesh","Vizianagaram","Kudama",7.51,0.088,9.922,146.6,2081.55,746.2,3.541,0.7,0.49,24.02,1.42,14.14,0.568,83.5491695835,18.7790472221,""
2016,"Andhra Pradesh","Vizianagaram","Kudama",8.11,0.079,29.394,66.95,1269.3,454.75,3.662,0.4,0.746,27.96,0.86,4.96,0.502,83.5483109999,18.7791277779,"?·Sandy"
2016,"Andhra Pradesh","Srikakulam","Tumbali",5.6,0.044,1.836,105.4,348.55,57.6,2.736,0.66,0.24,27.86,0.38,20.76,0.49,83.758333333,18.7791666664,""
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",6.15,0.046,12.554,48.916,119.754,24.672,1.22,0.88,0.122,5.78,0.22,3.26,0.082,84.5049999998,18.7791666664,""
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",6.94,0.059,10.63,45.939,245.927,39.166,1.394,2.82,0.194,2.42,0.2,1.3,0.185,84.5074999999,18.7791666664,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",5.18,0.07,10.16,69,246,49,10.48,0.83,0.73,121.88,1.95,9.41,0.52,83.3598999996,18.7791999998,"Sandy L am"
2016,"Andhra Pradesh","Srikakulam","Gudangi",5.3,0.049,4.504,118.3,208.1,51.8,1.644,0.6,0.06,17.34,0.42,6.92,0.196,83.7802777775,18.7794444445,""
2015,"Andhra Pradesh","Vizianagaram","Mulaga",5.96,0.15,2.89,115,1583,290,3.78,0.29,0.33,42.85,1.86,48.77,0.39,83.3287999998,18.7796000002,"Sandy L am"
2015,"Andhra Pradesh","Vizianagaram","D kiseela",6.75,0.08,5.29,242,737,139,4.1,0.69,0.36,19.13,0.85,35.79,0.33,83.2892000002,18.7797000004,"Sandy"
2016,"Andhra Pradesh","Vizianagaram","Kudama",8.23,0.127,7.759,99.05,2082.95,739.3,3.985,0.16,0.691,10.84,1.06,5.84,0.259,83.5484002774,18.7797083335,"?·Sandy"
2016,"Andhra Pradesh","Srikakulam","Cheepurupalli",5.72,0.065,6.522,35.772,130.591,35.659,2.345,0.68,0.215,4.88,0.04,2.52,0.201,84.5066666665,18.7797222226,""
2015,"Andhra Pradesh","Vizianagaram","Gangapuram",6.03,0.12,3.29,28,770,103,25.8,0.34,0.71,76.37,2.61,8.88,0.34,83.361,18.7803000001,"Sandy L am"
2016,"Andhra Pradesh","Srikakulam","Penkibhadra",4.55,0.225,2.2,45,280.8,79.55,4.595,1.42,0.562,30.18,1.04,14,0.656,84.442777778,18.780555556,""
2016,"Andhra Pradesh","Srikakulam","Gudangi",5.69,0.034,1.368,124.85,722.05,139.95,1.276,0.6,0.3,17.6,0.98,37.6,0.713,83.7555555556,18.780555556,""
